ลำดับ,ร้าน,วันที่,รหัสสินค้า,บาร์โค้ด,ชื่อสินค้า,รหัสหมวดหมู่,หมวดหมู่,ยอดยกมา,รับเข้า,ขายออก,รับแปร,เบิกแปร,ปรับเพิ่ม,ปรับลด,รับผลิต,เบิกผลิต,สินค้าคงเหลือ,หน่วย,@หน่วย,มูลค่าคงเหลือ,รหัสเหตุผล,เหตุผล
2039,CP Fresh Shop ດອນໜູນ,2025-05-24,800000084529,9225168754294,ເຂົ້າປຸ້ນແຫ້ງຊຽງຂຽວ,008,ເຄື່ອງແຫ້ງ,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"ຊນ,ອັນ",13334.0,226678.0,-,-
2040,CP Fresh Shop ດອນໜູນ,2025-05-24,800000084331,8850250002864,ຍຳຍຳຈຳໂບ້ ຕົ້ມຍຳກຸ້ງເຂັມຂຸ້ນ,012,ອາຫານສຳເລັດຮູບ,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,"ຊນ,ອັນ",3540.0,-21240.0,-,-
2041,CP Fresh Shop ດອນໜູນ,2025-05-24,800000101784,8850250002994,ຍຳຍຳກຸ້ງນ້ຳໃສຊ່ອງ,008,ເຄື່ອງແຫ້ງ,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,"ຊນ,ອັນ",3541.0,113312.0,-,-
2042,CP Fresh Shop ດອນໜູນ,2025-05-24,800000127090,6955236542616,ເສັ້ນເຜືອກ200g,008,ເຄື່ອງແຫ້ງ,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,"ຊນ,ອັນ",11600.0,823600.0,-,-
2043,CP Fresh Shop ດອນໜູນ,2025-05-24,2255121532,8562551215323,ຊີ້ນໝູສາມຊັ້ນຕັດຕ່ອນ FREEZE 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,ແພັກ,46000.0,690000.0,-,-
2044,CP Fresh Shop ດອນໜູນ,2025-05-24,800000107172,9780201371154,Polar Bear ໝາກຖົວຍິປຸ່ນ Edamame 1kg,007,ອາຫານແຊ່ແຂງ,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,"ຊນ,ອັນ",95000.0,1045000.0,-,-
2045,CP Fresh Shop ດອນໜູນ,2025-05-24,800000101892,774754335558288,ແຈ່ວດາດໂຕໝູ (ນ້ອຍ),801,ນໍ້າແຈ່ວ,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"ຊນ,ອັນ",15000.0,345000.0,-,-
2046,CP Fresh Shop ດອນໜູນ,2025-05-24,800000084523,8850403200802,ລ້ອນສາຍຝົນ 70ກຼາມ,008,ເຄື່ອງແຫ້ງ,-39.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0,"ຊນ,ອັນ",6800.0,-299200.0,-,-
2047,CP Fresh Shop ດອນໜູນ,2025-05-24,2220354303,8850653335231,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 3,011,ໄກ່ - ໄຂ່,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ແຕະ,73000.0,0.0,-,-
2048,CP Fresh Shop ດອນໜູນ,2025-05-24,800000122561,6935283420020,ເສັ້ນເສສວນມັດ500g,008,ເຄື່ອງແຫ້ງ,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,"ຊນ,ອັນ",20000.0,480000.0,-,-
2049,CP Fresh Shop ດອນໜູນ,2025-05-24,800000084384,8858657103573,AFMໄສ້ກອກຊີດຂຽວ 500ກຼາມ,007,ອາຫານແຊ່ແຂງ,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"ຊນ,ອັນ",40000.0,240000.0,-,-
2050,CP Fresh Shop ດອນໜູນ,2025-05-24,2255121620,8562551216207,ກະດູກຂ້າງໝູຕັດເສັ້ນ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ແພັກ,60500.0,484000.0,-,-
2051,CP Fresh Shop ດອນໜູນ,2025-05-24,800000227301,8850016155230,ວາກາເມະຈັງ 500g,007,ອາຫານແຊ່ແຂງ,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"ຊນ,ອັນ",53700.0,268500.0,-,-
2052,CP Fresh Shop ດອນໜູນ,2025-05-24,800000107244,8854698006347,ໂອອີຊິລົດຊາດຳໝາກນາວ,009,ເຄື່ອງດື່ມ,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,"ຊນ,ອັນ",9844.0,511888.0,-,-
2053,CP Fresh Shop ດອນໜູນ,2025-05-24,82N0L220500G00001,8858984838919,ກຸ້ງຄາຣາເກະ 500g,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ແພັກ,0.0,0.0,-,-
2054,CP Fresh Shop ດອນໜູນ,2025-05-24,800000106734,8852014020558,pfp ເຕົາຮູ້ປາແຜ່ນ500g,007,ອາຫານແຊ່ແຂງ,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,"ຊນ,ອັນ",32250.0,387000.0,-,-
2055,CP Fresh Shop ດອນໜູນ,2025-05-24,800000103170,8851613101392,ກະທິອາລອຍດີ1000g,010,ເຄື່ອງປຸງ,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"ຊນ,ອັນ",41167.0,123501.0,-,-
2056,CP Fresh Shop ດອນໜູນ,2025-05-24,2220354303,8850653335231,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 3,011,ໄກ່ - ໄຂ່,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,ແຕະ,73000.0,1241000.0,-,-
2057,CP Fresh Shop ດອນໜູນ,2025-05-24,800000101378,85620888883,NVນົມໝູສະໄລ້A 500g,007,ອາຫານແຊ່ແຂງ,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"ຊນ,ອັນ",52500.0,682500.0,-,-
2058,CP Fresh Shop ດອນໜູນ,2025-05-24,800000084253,1601007305007,ຜັກໜອກ 500g,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
2059,CP Fresh Shop ດອນໜູນ,2025-05-24,2220352100,8562203521000,ໄຂ່ໄກ່ແພັກ 10 ຟອງ-ເບີ 0,011,ໄກ່ - ໄຂ່,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,ແພັກ,35000.0,105000.0,-,-
2060,CP Fresh Shop ດອນໜູນ,2025-05-24,800000244109,05122025,ເຕົ້າຫູ້ແຫ້ງເສັ້ນ,008,ເຄື່ອງແຫ້ງ,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,"ຊນ,ອັນ",11250.0,123750.0,-,-
2061,CP Fresh Shop ດອນໜູນ,2025-05-24,800000199404,8850424001730,ຂະໜົມຊີລ້ຽວຊອກໂກແລດສອດໄສ້ຄີມ,013,ເຂົ້າໜົມ,-4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,"ຊນ,ອັນ",11019.0,55095.0,REACD00001,สินค้าขาด/เกิน จากการตรวจนับ
2062,CP Fresh Shop ດອນໜູນ,2025-05-24,800000084369,8852014020572,pfpເຕົ້າຫູ້ປາລູກເຕົາ 500g,007,ອາຫານແຊ່ແຂງ,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,"ຊນ,ອັນ",36000.0,1116000.0,-,-
2063,CP Fresh Shop ດອນໜູນ,2025-05-24,800000113468,-,ລູກຊີ້ນປາກົມ,007,ອາຫານແຊ່ແຂງ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",18900.0,0.0,-,-
2064,CP Fresh Shop ດອນໜູນ,2025-05-24,800000103171,8851613101378,ກະທິ ອາລອຍດີ250g,010,ເຄື່ອງປຸງ,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"ຊນ,ອັນ",15409.0,154090.0,-,-
2065,CP Fresh Shop ດອນໜູນ,2025-05-24,2255120404,8858984833082,ໝູສາມຊັ້ນໝັກນ້ຳມັນງາ 500g,006,ຊີ້ນແພກແບຣນ,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,ແພັກ,37004.0,925100.0,-,-
2066,CP Fresh Shop ດອນໜູນ,2025-05-24,800000084444,8887155055282,Orchid ນ້ຳ​ມັນ​ຫວຽດ 1 ml,010,ເຄື່ອງປຸງ,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"ຊນ,ອັນ",32500.0,487500.0,-,-
2067,CP Fresh Shop ດອນໜູນ,2025-05-24,800000101360,8850016075002,ປູອັດTVI500g,007,ອາຫານແຊ່ແຂງ,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"ຊນ,ອັນ",44200.0,1016600.0,-,-
2068,CP Fresh Shop ດອນໜູນ,2025-05-24,2210440032,994003206,ຄໍໄກ່ເນື້ອຕິດຫົວ,011,ໄກ່ - ໄຂ່,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ກິໂລກຣາມ,0.0,0.0,-,-
2069,CP Fresh Shop ດອນໜູນ,2025-05-24,800000101535,990000535,ຂາລາຍ AUD,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ກິໂລກຣາມ,0.0,0.0,-,-
2070,CP Fresh Shop ດອນໜູນ,2025-05-24,800000123568,8859228201100,ນ່ອງໄກ່ SunValley 1kg,007,ອາຫານແຊ່ແຂງ,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"ຊນ,ອັນ",45167.0,90334.0,-,-
2071,CP Fresh Shop ດອນໜູນ,2025-05-24,800000227301,8850016155230,ວາກາເມະຈັງ 500g,007,ອາຫານແຊ່ແຂງ,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"ຊນ,ອັນ",53700.0,268500.0,-,-
2072,CP Fresh Shop ດອນໜູນ,2025-05-24,800000084454,8858981500031,ປາແດກແມ່ບຸນລໍ້າ 400ກຼາມ,010,ເຄື່ອງປຸງ,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,"ຊນ,ອັນ",8959.0,860064.0,-,-
2073,CP Fresh Shop ດອນໜູນ,2025-05-24,800000101373,5012022,ປາ​ລອນດີ້ແຜ່ນPP 1 kg,007,ອາຫານແຊ່ແຂງ,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,"ຊນ,ອັນ",28300.0,1160300.0,-,-
2074,CP Fresh Shop ດອນໜູນ,2025-05-24,800000084194,8851959139714,ນໍ້າທິບກາງ 550ມລ,009,ເຄື່ອງດື່ມ,-62.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.0,"ຊນ,ອັນ",2500.0,-160000.0,-,-
2075,CP Fresh Shop ດອນໜູນ,2025-05-24,800000084293,8850016072506,ປູອັດTVI 250ກຼາມ,007,ອາຫານແຊ່ແຂງ,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,"ຊນ,ອັນ",22175.0,576550.0,-,-
2076,CP Fresh Shop ດອນໜູນ,2025-05-24,800000137007,10122024,ປາຍປີກ1kg,007,ອາຫານແຊ່ແຂງ,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"ຊນ,ອັນ",24000.0,48000.0,-,-
2077,CP Fresh Shop ດອນໜູນ,2025-05-24,800000106731,8858657101449,AFMໄສ້ກອກໄກ່500g,007,ອາຫານແຊ່ແຂງ,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"ຊນ,ອັນ",46700.0,140100.0,-,-
2078,CP Fresh Shop ດອນໜູນ,2025-05-24,800000104156,8850016085001,ລູກຊີ້ນປາTVI 500g,007,ອາຫານແຊ່ແຂງ,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,"ຊນ,ອັນ",37100.0,742000.0,-,-
2079,CP Fresh Shop ດອນໜູນ,2025-05-24,2210440043,8562104400435,ເອິກໄກ່ເນື້ອຕິດຫນັງອານາໄມ,014,ໄກ່ແພັກແບັນ,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,ແພັກ,55000.0,1155000.0,-,-
2080,CP Fresh Shop ດອນໜູນ,2025-05-24,800000151045,03012025,ເຫັດຫອມ100g,804,ເຫັດ-ສາຫຼ່າຍ,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,"ຊນ,ອັນ",19400.0,989400.0,-,-
2081,CP Fresh Shop ດອນໜູນ,2025-05-24,800000103181,8801073140578,ໝີ່ເກົາຫລີດຳແພັກ5ຫໍ່,012,ອາຫານສຳເລັດຮູບ,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"ຊນ,ອັນ",86250.0,1466250.0,-,-
2082,CP Fresh Shop ດອນໜູນ,2025-05-24,2255121615,8562551216153,ຊີ້ນສັນຄໍໝູສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,88.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,ແພັກ,56000.0,4424000.0,-,-
2083,CP Fresh Shop ດອນໜູນ,2025-05-24,2255121614,8562551216146,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,71.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,ແພັກ,52000.0,3224000.0,-,-
2084,CP Fresh Shop ດອນໜູນ,2025-05-24,23038037,8850653211016,ຂາເປັດ #1 2kg,910,ເປັດຊີພີ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ຖົງ,0.0,0.0,-,-
2085,CP Fresh Shop ດອນໜູນ,2025-05-25,2255120443,8858984833372,ລູກຊີ້ນເອັນ 500g,012,ອາຫານສຳເລັດຮູບ,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,ແພັກ,25003.0,525063.0,-,-
2086,CP Fresh Shop ດອນໜູນ,2025-05-25,800000199229,8850624395202,ກາໂຕະລົດສະຕໍເບີລີ320ml,009,ເຄື່ອງດື່ມ,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,"ຊນ,ອັນ",5019.0,155589.0,-,-
2087,CP Fresh Shop ດອນໜູນ,2025-05-25,800000122561,6935283420020,ເສັ້ນເສສວນມັດ500g,008,ເຄື່ອງແຫ້ງ,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,"ຊນ,ອັນ",20000.0,240000.0,-,-
2088,CP Fresh Shop ດອນໜູນ,2025-05-25,2255120443,8858984833372,ລູກຊີ້ນເອັນ 500g,012,ອາຫານສຳເລັດຮູບ,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,ແພັກ,22730.0,363680.0,-,-
2089,CP Fresh Shop ດອນໜູນ,2025-05-25,800000106731,8858657101449,AFMໄສ້ກອກໄກ່500g,007,ອາຫານແຊ່ແຂງ,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,"ຊນ,ອັນ",46700.0,513700.0,-,-
2090,CP Fresh Shop ດອນໜູນ,2025-05-25,800000161550,8859228203388,ປີກບົນຖົງໃສ2kg,007,ອາຫານແຊ່ແຂງ,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"ຊນ,ອັນ",102000.0,1734000.0,-,-
2091,CP Fresh Shop ດອນໜູນ,2025-05-25,23003925,8935319710895,ນັກເກັດດາວ 300g,012,ອາຫານສຳເລັດຮູບ,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,ແພັກ,50996.0,1325896.0,-,-
2092,CP Fresh Shop ດອນໜູນ,2025-05-25,2255120393,-,ນ້ຳມັນຫມູ 1000 ມລ.,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ຕູກ,0.0,0.0,-,-
2093,CP Fresh Shop ດອນໜູນ,2025-05-25,800000084213,8851959158173,ແຟນຕ້າຕຸກສະຕໍເບີລີ ແດງ 450ມລ,009,ເຄື່ອງດື່ມ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
2094,CP Fresh Shop ດອນໜູນ,2025-05-25,2255121619,8562551216191,ຊີ້ນຄໍໝູປີ້ງ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,ແພັກ,65000.0,1755000.0,-,-
2095,CP Fresh Shop ດອນໜູນ,2025-05-25,800000084293,8850016072506,ປູອັດTVI 250ກຼາມ,007,ອາຫານແຊ່ແຂງ,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,"ຊນ,ອັນ",22175.0,1507900.0,-,-
2096,CP Fresh Shop ດອນໜູນ,2025-05-25,2255121487,8562551214876,ສັນຄໍໝູສະໄລ້ WARP FREEZE 250 ກຣາມ,006,ຊີ້ນແພກແບຣນ,32.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,ແພັກ,35000.0,980000.0,-,-
2097,CP Fresh Shop ດອນໜູນ,2025-05-25,800000084487,8850058004138,ແຈ່ວພັນທ້າຍແກ້ວໃຫຍ່ 820ກຼາມ,801,ນໍ້າແຈ່ວ,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,"ຊນ,ອັນ",61667.0,1233340.0,-,-
2098,CP Fresh Shop ດອນໜູນ,2025-05-25,2255121513,8562551215132,ຊີ້ນສັນຄໍໝູອານາໄມ FREEZE 1000 ກຣາມ,004,ຊີ້ນອານາໄມ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ຖົງ,0.0,0.0,-,-
2099,CP Fresh Shop ດອນໜູນ,2025-05-25,2210440047,8562104400473,ຕີນໄກ່ເນື້ອອານາໄມ,014,ໄກ່ແພັກແບັນ,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ແພັກ,59000.0,118000.0,-,-
2100,CP Fresh Shop ດອນໜູນ,2025-05-25,800000197588,8936136163314,ນ້ຳ​ປາ​ຫວຽດ750ml,010,ເຄື່ອງປຸງ,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,"ຊນ,ອັນ",51000.0,1020000.0,-,-
2101,CP Fresh Shop ດອນໜູນ,2025-05-25,800000179654,8857123882349,ກໍ້ແພັກອາຫານ30cm*30cm,015,ເຄື່ອງໃຊ້ທົ່ວໄປ,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,"ຊນ,ອັນ",9500.0,361000.0,-,-
2102,CP Fresh Shop ດອນໜູນ,2025-05-25,2255121209,9921209,ຊິ້ນບ່າໄຫລ່ໝູ (ຊິ້ນຂາໜ້າ),003,ຊີ້ນສົດ,5.89,20.65,9.235,0.0,0.0,0.0,0.0,0.0,0.0,17.303,ກິໂລກຣາມ,85000.0,1470755.0,-,-
2103,CP Fresh Shop ດອນໜູນ,2025-05-25,2220352300,8562203523004,ໄຂ່ໄກ່ແຕະ 30 ຟອງ-ເບີ 0,011,ໄກ່ - ໄຂ່,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ແພັກ,0.0,0.0,-,-
2104,CP Fresh Shop ດອນໜູນ,2025-05-25,800000143078,1234657468886,Mfoodແຈ່ວຊີຟູດ,801,ນໍ້າແຈ່ວ,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,"ຊນ,ອັນ",17000.0,187000.0,-,-
2105,CP Fresh Shop ດອນໜູນ,2025-05-25,2255120410,8858984833266,ໄສ້ກອກລ້ອນ 500g,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ແພັກ,0.0,0.0,-,-
2106,CP Fresh Shop ດອນໜູນ,2025-05-25,800000103616,55667788,ຊຸດຜັກຈຸ່ມດາດ,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
2107,CP Fresh Shop ດອນໜູນ,2025-05-25,800000107415,-,ໄຕໄກ່ 1 kg,007,ອາຫານແຊ່ແຂງ,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,"ຊນ,ອັນ",29800.0,268200.0,-,-
2108,CP Fresh Shop ດອນໜູນ,2025-05-25,2255120314,8858984832832,ໝູຍໍ່ A 1000 g,012,ອາຫານສຳເລັດຮູບ,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ແພັກ,58003.0,696036.0,-,-
2109,CP Fresh Shop ດອນໜູນ,2025-05-25,800000084525,6970489240690,ວາຊາບິ S&G,008,ເຄື່ອງແຫ້ງ,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,"ຊນ,ອັນ",8000.0,464000.0,-,-
2110,CP Fresh Shop ດອນໜູນ,2025-05-25,800000155539,10012025,ກ້ຽວ500g,007,ອາຫານແຊ່ແຂງ,75.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,"ຊນ,ອັນ",18000.0,1314000.0,-,-
2111,CP Fresh Shop ດອນໜູນ,2025-05-25,800000101357,8850016660024,tvi Seafood Bowl ທະເລລວມ,007,ອາຫານແຊ່ແຂງ,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,"ຊນ,ອັນ",86100.0,1033200.0,-,-
2112,CP Fresh Shop ດອນໜູນ,2025-05-25,800000101370,8856469532581,ຫມຶກຫມາກນັດ 1kg,007,ອາຫານແຊ່ແຂງ,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"ຊນ,ອັນ",44200.0,132600.0,-,-
2113,CP Fresh Shop ດອນໜູນ,2025-05-25,800000084342,8850987201035,ມາມ່າຊອງເສັ້ນນ້ອຍຕົ້ມຍຳ,012,ອາຫານສຳເລັດຮູບ,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,"ຊນ,ອັນ",4232.0,380880.0,-,-
2114,CP Fresh Shop ດອນໜູນ,2025-05-25,800000247064,8859156399962,ແຈ່ວຄຸນນັດ250g,801,ນໍ້າແຈ່ວ,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,"ຊນ,ອັນ",10625.0,350625.0,-,-
2115,CP Fresh Shop ດອນໜູນ,2025-05-25,2255120354,8858984832931,ຫມູຝອຍ   100 g,012,ອາຫານສຳເລັດຮູບ,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ແພັກ,31999.0,383988.0,-,-
2116,CP Fresh Shop ດອນໜູນ,2025-05-25,800000107251,8850002010109,ຊັນໄລ ໄລປອນເອມຖົງ550ml,015,ເຄື່ອງໃຊ້ທົ່ວໄປ,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,"ຊນ,ອັນ",10484.0,377424.0,-,-
2117,CP Fresh Shop ດອນໜູນ,2025-05-25,2255121489,8562551214890,ສາມຊັ້ນໝູສະໄລ້ WRAP FREEZE 250 ກຣາມ,006,ຊີ້ນແພກແບຣນ,48.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,ແພັກ,34000.0,1496000.0,-,-
2118,CP Fresh Shop ດອນໜູນ,2025-05-25,2220352100,8562203521000,ໄຂ່ໄກ່ແພັກ 10 ຟອງ-ເບີ 0,011,ໄກ່ - ໄຂ່,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ແພັກ,35000.0,385000.0,-,-
2119,CP Fresh Shop ດອນໜູນ,2025-05-25,800000084458,8854334003488,ຟ້າໄທນໍ້າຂຸ້ນ350g,010,ເຄື່ອງປຸງ,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"ຊນ,ອັນ",14513.0,319286.0,-,-
2120,CP Fresh Shop ດອນໜູນ,2025-05-25,2255120402,8858984833075,ໝູນຸ້ມໝັກພິກໄທດຳ 500g,006,ຊີ້ນແພກແບຣນ,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,ແພັກ,34001.0,918027.0,-,-
2121,CP Fresh Shop ດອນໜູນ,2025-05-25,800000121131,5582110331359,Okimchi 500g,012,ອາຫານສຳເລັດຮູບ,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"ຊນ,ອັນ",35000.0,105000.0,-,-
2122,CP Fresh Shop ດອນໜູນ,2025-05-25,2255120382,8858984833051,ຫມູປີ້ງ 10ໄມ້  550g,012,ອາຫານສຳເລັດຮູບ,36.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,ແພັກ,44000.0,2420000.0,-,-
2123,CP Fresh Shop ດອນໜູນ,2025-05-25,800000084343,8857107981402,ລ້ອນປຽກດອກຝ້າຍ 500ກຼາມ,012,ອາຫານສຳເລັດຮູບ,95.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,"ຊນ,ອັນ",8500.0,765000.0,-,-
2124,CP Fresh Shop ດອນໜູນ,2025-05-25,800000084245,85329198,ຜັກດອກຂຽວ,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
2125,CP Fresh Shop ດອນໜູນ,2025-05-25,2255120349,8858984832917,ໝູນຸ້ມໝັກພິກໄທດຳ 1000g,006,ຊີ້ນແພກແບຣນ,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ແພັກ,60005.0,0.0,REACD00001,สินค้าขาด/เกิน จากการตรวจนับ
2126,CP Fresh Shop ດອນໜູນ,2025-05-25,800000084165,8858867814078,ປັງໄທຍາວ,010,ເຄື່ອງປຸງ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
2127,CP Fresh Shop ດອນໜູນ,2025-05-25,800000254655,6974140801275,ຜົ້ງປີງຈີນ40g,010,ເຄື່ອງປຸງ,59.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,"ຊນ,ອັນ",16000.0,912000.0,-,-
2128,CP Fresh Shop ດອນໜູນ,2025-05-25,2255120442,8562551204426,ສາມຊັ້ນໝັກເກືອ 1000g,006,ຊີ້ນແພກແບຣນ,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ແພັກ,61105.0,672155.0,-,-
2129,CP Fresh Shop ດອນໜູນ,2025-05-25,800000107267,8850250170730,ຍຳຍຳໝູສັບແກັດ,008,ເຄື່ອງແຫ້ງ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"ຊນ,ອັນ",99975.0,299925.0,-,-
